|name        |time                   |ra        |dec      |error_radius|lle_bbbd_sig|lle_t90 |tl100      |like_best_ts|arr_flag|bii     |distance_to_closest|ext_emission_max_ene|ext_emission_max_ene_p|ext_emission_max_ene_t|ext_emission_n|gbm_cat_fluence|gbm_cat_fluence_error|gbm_cat_name|gbm_cat_t05|gbm_cat_t90|gbm_cat_t90_error|gbm_cat_t95|gcn_name  |irfs            |lat_bpl_chi2|lat_bpl_f0  |lat_bpl_f0_error|lat_bpl_index1|lat_bpl_index1_error|lat_bpl_index2|lat_bpl_index2_error|lat_bpl_timebreak|lat_bpl_timebreak_error|lat_f0      |lat_f0_error|lat_spl_chi2|lat_spl_index1|lat_spl_index1_error|late_index  |late_index_error|lii     |like_best_eiso_rf|like_best_eiso_rf_error|like_best_fluence|like_best_fluence_error|like_best_flux|like_best_flux_ene|like_best_flux_ene_error|like_best_flux_error|like_best_grbindex|like_best_grbindex_error|like_best_t0|like_best_t1|like_ext_eiso_rf|like_ext_eiso_rf_error|like_ext_fluence|like_ext_fluence_error|like_ext_flux|like_ext_flux_ene|like_ext_flux_ene_error|like_ext_flux_error|like_ext_grbindex|like_ext_grbindex_error|like_ext_t0|like_ext_t1|like_ext_ts|like_gbm_eiso_rf|like_gbm_eiso_rf_error|like_gbm_fluence|like_gbm_fluence_error|like_gbm_flux|like_gbm_flux_ene|like_gbm_flux_ene_error|like_gbm_flux_error|like_gbm_grbindex|like_gbm_grbindex_error|like_gbm_t0|like_gbm_t1|like_gbm_ts |like_lat_eiso_rf|like_lat_eiso_rf_error|like_lat_fluence|like_lat_fluence_error|like_lat_flux|like_lat_flux_ene|like_lat_flux_ene_error|like_lat_flux_error|like_lat_grbindex|like_lat_grbindex_error|like_lat_t0|like_lat_t1|like_lat_ts|lle_bbbd_sig_detected|lle_t05   |lle_t95   |luminosity_distance|redshift|su_tsinput |theta   |tl0        |tl0_lower  |tl1        |tl100_error|tl1_upper  |trigger_met    |zenith  |
+------------+-----------------------+----------+---------+------------+------------+--------+-----------+------------+--------+--------+-------------------+--------------------+----------------------+----------------------+--------------+---------------+---------------------+------------+-----------+-----------+-----------------+-----------+----------+----------------+------------+------------+----------------+--------------+--------------------+--------------+--------------------+-----------------+-----------------------+------------+------------+------------+--------------+--------------------+------------+----------------+--------+-----------------+-----------------------+-----------------+-----------------------+--------------+------------------+------------------------+--------------------+------------------+------------------------+------------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+---------------------+----------+----------+-------------------+--------+-----------+--------+-----------+-----------+-----------+-----------+-----------+---------------+--------+
|GRB160625945|2016-06-25 22:40:15.997|20 34 16.8|+06 55 48|      0.0700|     49.0000|35.40700|  814.90002| 2.38705e+03|       1|-19.1632|             4.0500|            15000.00|                  1.00|             346.17999|        260.00|    6.42560e-04|          1.84540e-07|GRB160625945|    188.451|    453.385|          0.57200|    641.836|GRB160625B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 1.28383e+00| 7.52848e-01| 5.04285e-04|   2.23622e+00|         2.83520e-01| 2.23622e+00|     2.83520e-01| 51.6901|      1.49999e+53|            1.02171e+52|      2.45292e-05|            3.46280e-06|   9.36427e-05|       5.41024e-08|             7.63765e-09|         6.19390e-06|      -2.33182e+00|             7.66854e-02|   188.45100|   641.83600|     6.15103e+51|           2.24780e+51|     3.11840e-06|           2.55141e-06|  7.03440e-06|      1.56929e-08|            1.28396e-08|        2.73816e-06|     -1.75050e+00|            2.79519e-01|  641.83600|  840.54999|5.23804e+01|     1.49999e+53|           1.02171e+52|     2.45292e-05|           3.46280e-06|  9.36427e-05|      5.41024e-08|            7.63765e-09|        6.19390e-06|     -2.33182e+00|            7.66854e-02|  188.45100|  641.83600| 2.38705e+03|     1.72930e+53|           1.08238e+52|     2.74975e-05|           3.14339e-06|  6.01888e-05|      3.37434e-08|            3.85740e-09|        3.81526e-06|     -2.35240e+00|            7.46321e-02|   25.65000|  840.54999|2.22179e+03|                    1| 184.85899| 220.26601|        3.16930e+28| 1.40600|1.50000e+03| 41.2290|   25.65000|   14.61000|  840.54999|   19.91000|  869.33002|488587220.27500| 40.0952|
|GRB140219824|2014-02-19 19:46:32.002|10 32 48.0|+07 15 36|      0.8500|      0.0000| 0.00000|  842.15997| 3.14260e+01|       0| 51.6109|             2.2200|             1700.00|                  1.00|            1356.56006|          4.00|    2.84490e-06|          4.25400e-08|GRB140219824|     -2.560|     77.056|          2.99600|     74.496|GRB140219A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|237.6417|      0.00000e+00|            0.00000e+00|      6.12976e-06|            3.92792e-06|   1.94731e-06|       1.53244e-09|             9.81980e-10|         7.48689e-07|      -2.15344e+00|             3.39007e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     8.90928e-06|           0.00000e+00|  6.27266e-06|      6.94917e-09|            0.00000e+00|        0.00000e+00|     -2.20513e+00|            5.23394e-01|   74.49600| 1356.56006|9.02137e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     2.99253e-06|           0.00000e+00|  6.80884e-06|      7.54317e-09|            0.00000e+00|        0.00000e+00|     -2.21327e+00|            6.01869e-01|  959.84003| 1356.56006|9.85748e+00|                    0|   0.00000|   0.00000|                   |        |2.60000e+01| 96.2478|  959.84003|  867.23999| 1802.00000|   46.30000| 1802.00000|414531995.24000|113.4333|
|GRB100414097|2010-04-14 02:20:21.002|12 48 36.0|+08 33 36|      0.0900|      0.0000| 0.00000| 5487.47998| 2.15508e+02|       1| 71.4196|             2.2900|            30000.00|                  1.00|              33.36000|         48.00|    8.84690e-05|          1.86400e-07|GRB100414097|      1.856|     26.496|          2.07300|     28.352|GRB100414A|P8_TRANSIENT010E| 2.12851e-03|-5.86431e+00|     4.87707e-01|   1.80438e+00|         2.17449e-01|   3.15227e-01|         5.50483e-01|      2.93503e+00|            3.07279e-01|-1.60747e+00| 3.33747e-01| 4.21750e-03|   1.26564e+00|         1.29839e-01| 3.15227e-01|     5.50483e-01|300.7296|      7.01698e+52|            1.09183e+52|      3.29040e-05|            1.12897e-05|   3.13946e-06|       5.99620e-09|             2.05735e-09|         5.07129e-07|      -1.80134e+00|             1.18019e-01|    18.67000|  5506.14990|     6.71680e+52|           1.06740e+52|     3.23887e-05|           1.13664e-05|  2.99096e-06|      5.91272e-09|            2.07499e-09|        4.94430e-07|     -1.78991e+00|            1.19970e-01|   28.35200| 5506.14990|2.09928e+02|     2.07293e+52|           9.99849e+51|     3.74509e-06|           2.95937e-06|  2.33503e-04|      1.41345e-07|            1.11691e-07|        1.18014e-04|     -2.30129e+00|            5.21083e-01|    1.85600|   28.35200| 3.53806e+01|     7.01698e+52|           1.09183e+52|     3.29040e-05|           1.12897e-05|  3.13946e-06|      5.99620e-09|            2.05735e-09|        5.07129e-07|     -1.80134e+00|            1.18019e-01|   18.67000| 5506.14990|2.15508e+02|                    0|   0.00000|   0.00000|        3.06333e+28| 1.36800|1.90000e+02| 69.5812|   18.67000|   18.26000| 5506.14990|   34.42500| 5574.58984|292904423.99000| 29.0499|
|GRB120624933|2012-06-24 22:23:54.001|11 23 38.4|+08 56 24|      0.2100|      9.1000| 3.36100| 1030.20996| 7.74941e+02|       1| 62.4129|             1.9400|             1900.00|                  1.00|             557.65997|        110.00|    1.91640e-04|          1.97780e-07|GRB120624933|   -257.028|    271.364|          4.58000|     14.336|GRB120624B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-1.31810e+00| 7.15978e-01| 1.84786e-03|   1.18965e+00|         2.51248e-01| 1.18965e+00|     2.51248e-01|250.0545|      2.29164e+53|            2.30248e+52|      1.10836e-05|            1.98734e-06|   2.26036e-05|       1.01724e-08|             1.82396e-09|         2.19538e-06|      -2.53048e+00|             1.28281e-01|    14.33600|  1103.91003|     2.29164e+53|           2.30248e+52|     1.10836e-05|           1.98734e-06|  2.26036e-05|      1.01724e-08|            1.82396e-09|        2.19538e-06|     -2.53048e+00|            1.28281e-01|   14.33600| 1103.91003|7.74941e+02|     2.04424e+52|           0.00000e+00|     8.16787e-06|           0.00000e+00|  2.71691e-05|      3.00993e-08|            0.00000e+00|        0.00000e+00|     -3.33895e+00|            9.47144e-01| -257.02802|   14.33600| 5.08429e+00|     2.17940e+53|           2.18836e+52|     1.05981e-05|           1.90574e-06|  2.27671e-05|      1.02873e-08|            1.84985e-09|        2.21130e-06|     -2.52666e+00|            1.28154e-01|   73.70000| 1103.91003|7.73668e+02|                    1|   5.75800|   9.11900|        5.50601e+28| 2.20000|4.50000e+02| 68.2416|   73.70000|   50.23000| 1103.91003|   31.97000| 1144.38000|362269436.93000| 26.6314|
|GRB160702516|2016-07-02 12:22:24.004|15 24 21.6|+09 04 12|      0.2100|      0.0000| 0.00000|  274.06000| 3.30942e+01|       0| 49.6630|             4.4700|             4800.00|                  1.00|            1941.52002|          3.00|               |                     |0           |      0.000|      0.200|                 |      0.200|GRB160702A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 13.6812|      0.00000e+00|            0.00000e+00|      1.77511e-05|            1.86534e-05|   1.04792e-06|       8.01268e-09|             8.41996e-09|         6.68164e-07|      -1.37673e+00|             3.55630e-01|     0.20000|  2215.58008|     0.00000e+00|           0.00000e+00|     1.77511e-05|           1.86534e-05|  1.04792e-06|      8.01268e-09|            8.41996e-09|        6.68164e-07|     -1.37673e+00|            3.55630e-01|    0.20000| 2215.58008|3.30942e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     3.15632e-06|           0.00000e+00|  1.03957e-05|      1.15169e-08|            0.00000e+00|        0.00000e+00|     -1.56537e+00|            4.54014e-01| 1941.52002| 2215.58008|1.92580e+01|                   -1|   0.00000|   0.00000|                   |        |3.10000e+01| 71.9760| 1941.52002| 1895.14001| 2215.58008|  137.03000| 2443.26001|489154948.00000| 59.1714|
|GRB131108862|2013-11-08 20:41:54.997|10 27 14.4|+09 34 12|      0.2200|     37.0000|10.95800|  678.07001| 1.85654e+03|       1| 51.7538|             4.5700|             1500.00|                  1.00|              66.33000|        200.00|    3.56760e-05|          1.34450e-07|GRB131108862|      0.320|     18.176|          0.57200|     18.496|GRB131108A|P8_TRANSIENT020E| 1.43297e-03|-4.56513e+00|     1.13642e+00|   1.90711e+00|         4.72690e-01|   1.23868e+00|         6.20030e-01|      1.80315e+00|            6.22905e-01|-1.72384e+00| 2.70927e-01| 1.06571e-03|   1.50691e+00|         1.53020e-01| 1.50691e+00|     1.53020e-01|233.3115|      2.43628e+53|            2.70780e+52|      9.01730e-06|            1.29255e-06|   2.12185e-03|       9.01730e-07|             1.29255e-07|         1.82923e-04|      -2.58776e+00|             1.29411e-01|     0.00000|    10.00000|     8.58739e+52|           2.29297e+52|     2.39679e-06|           5.47166e-07|  1.00915e-05|      3.63373e-09|            8.29550e-10|        1.76284e-06|     -2.79419e+00|            2.68938e-01|   18.49600|  678.09003|1.11719e+02|     2.42256e+53|           2.65022e+52|     9.27259e-06|           1.35314e-06|  1.17360e-03|      5.10156e-07|            7.44467e-08|        1.01538e-04|     -2.56447e+00|            1.27656e-01|    0.32000|   18.49600| 1.69542e+03|     3.67885e+53|           3.77949e+52|     1.24198e-05|           1.40193e-06|  4.57091e-05|      1.83163e-08|            2.06754e-09|        3.47733e-06|     -2.65309e+00|            1.10847e-01|    0.02000|  678.09003|1.32145e+03|                    1|   0.03500|  10.99300|        6.12362e+28| 2.40000|1.20000e+03| 20.4097|    0.02000|    0.02000|  678.09003|   39.18500|  756.46002|405636118.76000| 21.8601|
|GRB170329387|2017-03-29 09:17:06.000|23 46 43.2|+09 46 12|      0.6000|      0.0000| 0.00000|   48.47000| 9.12126e+01|       0|-49.9039|             3.7600|              780.00|                  1.00|               4.11000|         10.00|    1.10710e-05|          3.84450e-08|GRB170329387|      0.256|     33.536|          6.14900|     33.792|GRB170329A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 97.6952|      0.00000e+00|            0.00000e+00|      1.71856e-06|            1.28534e-06|   6.38639e-05|       5.12454e-08|             3.83273e-08|         2.12363e-05|      -2.14374e+00|             3.50417e-01|     0.25600|    33.79200|     0.00000e+00|           0.00000e+00|     1.77922e-06|           0.00000e+00|  8.63077e-05|      9.56159e-08|            0.00000e+00|        0.00000e+00|     -2.55515e+00|            9.09730e-01|   33.79200|   52.40000|8.90481e+00|     0.00000e+00|           0.00000e+00|     1.71856e-06|           1.28534e-06|  6.38639e-05|      5.12454e-08|            3.83273e-08|        2.12363e-05|     -2.14374e+00|            3.50417e-01|    0.25600|   33.79200| 9.12126e+01|     0.00000e+00|           0.00000e+00|     1.89805e-06|           1.31601e-06|  5.06888e-05|      3.91594e-08|            2.71511e-08|        1.66302e-05|     -2.16278e+00|            3.37263e-01|    3.93000|   52.40000|6.87710e+01|                    0|   0.00000|   0.00000|                   |        |5.10000e+01| 46.2101|    3.93000|    3.75000|   52.40000|    6.94500|   66.11000|512471831.94000| 11.9686|
|GRB171011810|2017-10-11 19:26:26.998|11 13 55.2|+10 01 48|      0.8200|      0.0000| 0.00000|   42.67000| 5.17847e+01|       0| 61.3609|             3.2800|              160.00|                  0.99|              42.72000|          2.00|    1.03830e-07|          1.44950e-08|GRB171011810|     -0.448|      0.480|          0.93500|      0.032|GRB171011C|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|244.9302|      0.00000e+00|            0.00000e+00|      4.05253e-07|            5.12253e-07|   1.20273e-03|       8.44278e-07|             1.06719e-06|         6.99856e-04|      -2.21355e+00|             6.63138e-01|    -0.44800|     0.03200|     0.00000e+00|           0.00000e+00|     1.44141e-06|           0.00000e+00|  8.76363e-06|      9.70878e-09|            0.00000e+00|        0.00000e+00|     -5.03757e+00|            2.11517e+00|    0.03200|  148.49683|1.24722e+01|     0.00000e+00|           0.00000e+00|     4.05253e-07|           5.12253e-07|  1.20273e-03|      8.44278e-07|            1.06719e-06|        6.99856e-04|     -2.21355e+00|            6.63138e-01|   -0.44800|    0.03200| 5.17847e+01|     0.00000e+00|           0.00000e+00|     1.44139e-06|           0.00000e+00|  8.76463e-06|      9.70989e-09|            0.00000e+00|        0.00000e+00|     -5.03647e+00|            2.11379e+00|    0.05094|  148.49683|1.24721e+01|                    0|   0.00000|   0.00000|                   |        |3.60000e+01| 43.2113|    0.05000|    0.05000|   42.72000|   21.33500|   85.39000|529442792.95000| 52.7372|
|GRB200219998|2020-02-19 23:57:09.999|17 30 40.8|+10 27 00|      0.2400|      0.0000| 0.00000|  301.78000| 5.77106e+01|       0| 22.6294|             1.9700|             1200.00|                  1.00|             344.62000|          7.00|    1.74640e-05|          7.99310e-08|GRB200219998|      1.024|     21.632|          0.73000|     22.656|GRB200219C|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-4.00138e+00| 1.43984e-01| 2.75681e-05|   6.04874e-01|         5.53487e-02| 6.04874e-01|     5.53487e-02| 33.3455|      0.00000e+00|            0.00000e+00|      2.63695e-06|            2.15159e-06|   4.49265e-06|       7.33598e-09|             5.98572e-09|         1.64025e-06|      -1.85470e+00|             2.91816e-01|    22.65600|   382.10999|     0.00000e+00|           0.00000e+00|     2.63695e-06|           2.15159e-06|  4.49265e-06|      7.33598e-09|            5.98572e-09|        1.64025e-06|     -1.85470e+00|            2.91816e-01|   22.65600|  382.10999|5.77106e+01|     0.00000e+00|           0.00000e+00|     1.49307e-06|           0.00000e+00|  6.23023e-05|      6.90216e-08|            0.00000e+00|        0.00000e+00|     -6.00000e+00|            4.12777e-03|    1.02400|   22.65600| 5.16216e+00|     0.00000e+00|           0.00000e+00|     1.94850e-06|           1.76416e-06|  4.20724e-06|      6.45668e-09|            5.84583e-09|        1.67081e-06|     -1.87651e+00|            3.27320e-01|   80.33000|  382.10999|5.21383e+01|                    0|   0.00000|   0.00000|                   |        |5.10000e+01| 44.2997|   80.33000|    3.51000|  382.10999|   57.15500|  419.60001|603849435.33000| 35.4554|
|GRB100423244|2010-04-23 05:51:25.004|08 00 43.2|+13 21 36|      0.1900|      0.0000| 0.00000|   13.89000| 3.11528e+01|       0| 21.2942|             2.6000|             3900.00|                  1.00|             166.69000|          3.00|    7.91800e-06|          1.21170e-07|GRB100423244|      1.600|     16.512|          2.22600|     18.112|GRB100423B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-5.20954e+00| 2.48998e-01| 2.78894e-04|   1.98696e-01|         1.08606e-01| 1.98696e-01|     1.08606e-01|208.4032|      0.00000e+00|            0.00000e+00|      2.21672e-06|            1.76746e-06|   3.96074e-06|       4.43343e-09|             3.53492e-09|         1.81542e-06|      -1.99565e+00|             3.53660e-01|     0.00000|   500.00000|     0.00000e+00|           0.00000e+00|     1.84193e-06|           1.90988e-06|  8.30935e-06|      1.13372e-08|            1.17554e-08|        5.13054e-06|     -1.91916e+00|            4.67448e-01|   18.11200|  180.58000|2.82976e+01|     0.00000e+00|           0.00000e+00|     1.41028e-06|           0.00000e+00|  7.70949e-05|      8.54095e-08|            0.00000e+00|        0.00000e+00|     -2.00977e+00|            1.00404e+00|    1.60000|   18.11200| 2.15278e+00|     0.00000e+00|           0.00000e+00|     8.22639e-07|           1.40504e-06|  3.07365e-05|      5.92253e-08|            1.01155e-07|        2.21997e-05|     -1.79840e+00|            5.63997e-01|  166.69000|  180.58000|2.26270e+01|                    0|   0.00000|   0.00000|                   |        |3.10000e+01| 47.8749|  166.69000|  157.31000|  180.58000|    6.94500|  185.09000|293694687.75000| 32.8447|
|GRB150210935|2015-02-10 22:26:24.000|07 29 07.2|+13 34 12|      0.4300|     14.0000| 2.52100|  168.61000| 1.57025e+02|       0| 14.3944|             1.2700|             2500.00|                  1.00|             169.37000|         18.00|    2.21990e-05|          2.68740e-08|GRB150210935|      0.003|     31.294|          0.60200|     31.297|GRB150210A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|204.8444|      0.00000e+00|            0.00000e+00|      2.80424e-06|            1.51286e-06|   1.33100e-04|       8.96094e-08|             4.83435e-08|         3.49821e-05|      -2.23704e+00|             2.96660e-01|     0.00300|    31.29700|     0.00000e+00|           0.00000e+00|     3.14142e-06|           0.00000e+00|  2.05370e-05|      2.27519e-08|            0.00000e+00|        0.00000e+00|     -1.89706e+00|            4.96566e-01|   31.29700|  169.37000|1.19146e+01|     0.00000e+00|           0.00000e+00|     2.80424e-06|           1.51286e-06|  1.33100e-04|      8.96094e-08|            4.83435e-08|        3.49821e-05|     -2.23704e+00|            2.96660e-01|    0.00300|   31.29700| 1.57025e+02|     0.00000e+00|           0.00000e+00|     4.20498e-06|           2.01838e-06|  3.29734e-05|      2.49391e-08|            1.19707e-08|        7.93031e-06|     -2.17367e+00|            2.51361e-01|    0.76000|  169.37000|7.66124e+01|                    1|   0.02700|   2.54800|                   |        |9.20000e+01| 53.7113|    0.76000|    0.69000|  169.37000|   18.17500|  205.64999|445299987.29000| 10.0348|
|GRB100116897|2010-01-16 21:31:00.002|20 20 00.0|+14 30 36|      0.0600|     31.0000| 6.65700|  652.84998| 1.28847e+02|       0|-12.1501|             3.5600|            33000.00|                  1.00|             378.98001|         20.00|    3.33930e-05|          1.62880e-07|GRB100116897|      0.576|    102.530|          1.48500|    103.106|GRB100116A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 1.27126e+00| 4.42966e-01| 3.72639e-04|   2.69681e+00|         1.87902e-01| 2.69681e+00|     1.87902e-01| 56.4024|      0.00000e+00|            0.00000e+00|      5.05472e-05|            2.46085e-05|   6.86436e-06|       1.26368e-08|             6.15214e-09|         1.65019e-06|      -1.81367e+00|             1.78228e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     1.30887e-05|           7.46703e-06|  5.47791e-06|      2.08667e-08|            1.19043e-08|        1.59851e-06|     -1.58515e+00|            1.82097e-01|  103.10600|  730.35999|1.02531e+02|     0.00000e+00|           0.00000e+00|     5.03320e-07|           2.11378e-07|  1.65088e-05|      4.90900e-09|            2.06162e-09|        6.30060e-06|     -3.16407e+00|            7.05723e-01|    0.57600|  103.10600| 2.81893e+01|     0.00000e+00|           0.00000e+00|     1.02447e-05|           5.20214e-06|  7.89312e-06|      1.56922e-08|            7.96835e-09|        1.97899e-06|     -1.78804e+00|            1.83102e-01|   77.51000|  730.35999|1.22382e+02|                    1|  89.93700|  96.59400|                   |        |1.30000e+02| 25.8527|   77.51000|   62.49000|  730.35999|   52.17000|  819.67999|285370262.24000| 36.3263|
